"","Phylo","Species","Family","Order","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"596","Coua cursor","Coua_cursor","Cuculidae","Cuculiformes",25.7,11.6,4.8,7.4,42.9,131.6,10,121.8,7.6,187.3,110,"Shrubland",2,"1","Carnivore","Invertivore","Terrestrial",-25.61,-21.31,-23.83,44.52,51235.25,"Extant"
"597","Tringa melanoleuca","Tringa_melanoleuca","Scolopacidae","Charadriiformes",59.9,45.9,4.8,6,60.5,194.5,97.6,96.9,50.2,79.8,161.7,"Wetland",3,"3","Carnivore","Aquatic predator","Terrestrial",46.61,63.86,55.28,-105.12,4407162.64,"Extant"
"598","Calcarius pictus","Calcarius_pictus","Emberizidae","Passeriformes",13.2,8.4,4.6,5.7,20.2,90.9,25.6,65.3,28.1,62.8,26.7,"Grassland",3,"3","Herbivore","Granivore","Terrestrial",54.09,69.86,64.67,-122.79,711278.18,"Extant"
"599","Tetraogallus altaicus","Tetraogallus_altaicus","Phasianidae","Galliformes",38.4,26.1,16.7,18.2,63.3,284.6,120.1,167.9,41.7,164.2,2760.4,"Grassland",3,"1","Herbivore","Omnivore","Terrestrial",41.53,53.8,49.04,93.45,819469.26,"Extant"
"600","Eupodotis vigorsii","Eupodotis_vigorsii","Otididae","Otidiformes",39.7,20.5,9.3,9.6,80.4,342,123.4,218.6,36.2,146,1700,"Shrubland",3,"1","Herbivore","Omnivore","Terrestrial",-34.84,-24.2,-29.73,20.69,691336.88,"Extant"
"601","Furnarius leucopus","Furnarius_leucopus","Furnariidae","Passeriformes",23.3,16.3,4,4.8,29.9,89.2,14.7,74.4,16.4,61.8,54.8,"Shrubland",2,"1","Carnivore","Invertivore","Terrestrial",-20.96,4.4,-9.74,-56.49,4783071.89,"Extant"
"602","Zoothera camaronensis","Zoothera_camaronensis","Turdidae","Passeriformes",19,11.2,4.9,6.2,27.9,97.3,24.8,73.7,25.2,63,44,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-5.84,6.21,2.17,17.18,164377.94,"Extant"
"603","Acrocephalus syrinx","Acrocephalus_syrinx","Sylviidae","Passeriformes",24.8,14.2,4.5,4.2,26.1,76,12.3,63.4,16.3,71.4,34,"Forest",2,"1","Carnivore","Invertivore","Terrestrial",5.26,7.46,6.63,158,562.18,"Extant"
"604","Crypturellus strigulosus","Crypturellus_strigulosus","Tinamidae","Tinamiformes",32.3,11.6,5.3,5.3,46.4,160.9,30.1,130.7,18.7,47.9,430.6,"Forest",1,"1","Herbivore","Omnivore","Terrestrial",-15.65,-0.54,-8.79,-57.72,2589981.45,"Extant"
"605","Tringa totanus","Tringa_totanus","Scolopacidae","Charadriiformes",45.1,31.1,3.4,4.9,47.3,156.9,74.1,82.8,47.2,64.1,129,"Wetland",3,"3","Carnivore","Aquatic predator","Terrestrial",27.16,71.19,46.76,67.03,19709237.23,"Extant"
"606","Centropus bernsteini","Centropus_bernsteini","Cuculidae","Cuculiformes",35.8,20.4,8.9,15,43.9,185.8,26.8,159,14.4,250.5,162.1,"Shrubland",2,"1","Carnivore","Invertivore","Terrestrial",-9.33,-0.34,-4.62,139.15,516862.9,"Extant"
"607","Pitta nympha","Pitta_nympha","Pittidae","Passeriformes",25.3,16.7,6.8,8.7,40.8,121.4,30,91.8,24.6,39.1,88.3,"Forest",1,"3","Carnivore","Invertivore","Terrestrial",21.9,37.31,27.62,114.09,1165759.28,"Extant"
"608","Vanellus leucurus","Vanellus_leucurus","Charadriidae","Charadriiformes",33.5,19.1,4.1,5.1,70.5,171.4,70,101.7,40.8,74.4,132,"Wetland",3,"3","Carnivore","Aquatic predator","Terrestrial",25.85,47.66,38.32,60.25,1832228.09,"Extant"
"609","Crypturellus undulatus","Crypturellus_undulatus","Tinamidae","Tinamiformes",34,12.4,6,5.8,48,172.5,35,137.8,20.3,56.6,564.4,"Forest",1,"1","Herbivore","Omnivore","Terrestrial",-27.8,8.4,-8.43,-59.56,8533511.59,"Extant"
"610","Gyps coprotheres","Gyps_coprotheres","Accipitridae","Accipitriformes",81.2,53.6,24.9,36.5,104.2,687.2,252.2,421.2,37.5,269.4,8177,"Grassland",3,"1","Scavenger","Scavenger","Terrestrial",-34.81,-20.54,-27.31,27.73,671208.3,"Extant"
"611","Hylopezus auricularis","Hylopezus_auricularis","Formicariidae","Passeriformes",23.4,13.7,5.2,6.1,39.2,88,8.2,79.8,9.4,38.8,40.4,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-11.12,-10.93,-11.03,-66.15,185.14,"Extant"
"612","Amaurornis olivieri","Amaurornis_olivieri","Rallidae","Gruiformes",28,14.2,3.7,6.6,39.2,102,21.9,80.2,21.4,52,86.2,"Wetland",2,"1","Carnivore","Aquatic predator","Terrestrial",-22.19,-15.77,-18.46,44.66,30532.17,"Extant"
"613","Mesophoyx intermedia","Mesophoyx_intermedia","Ardeidae","Pelecaniformes",81.5,60.3,10.5,14,105.3,298.8,89.8,207.9,30.3,117.2,458.8,"Wetland",3,"2","Carnivore","Aquatic predator","Terrestrial",-39.24,39.29,-2.54,57.95,24121910.25,"Extant"
"614","Neotis heuglinii","Neotis_heuglinii","Otididae","Otidiformes",72.9,37.5,14.1,11.9,144.1,458.5,188.5,270,41,204.5,4098.8,"Desert",3,"1","Omnivore","Omnivore","Terrestrial",-2.41,15.07,6.22,43.59,989206.1,"Extant"
"615","Crax alberti","Crax_alberti","Cracidae","Galliformes",52.5,26.5,12.4,21.8,107,401,42.7,354.1,10.8,352,2499.9,"Forest",1,"1","Herbivore","Frugivore","Terrestrial",5.66,11.35,9.54,-74.25,4775.15,"Extant"
"616","Latoucheornis siemsseni","Latoucheornis_siemsseni","Emberizidae","Passeriformes",12,6.8,3.6,4.6,19,67.3,11.4,56.3,16.9,55.1,20,"Shrubland",2,"3","Omnivore","Invertivore","Terrestrial",28.55,34.55,32.27,106.09,111563.22,"Extant"
"617","Scolopax bukidnonensis","Scolopax_bukidnonensis","Scolopacidae","Charadriiformes",85.9,69.1,7,11.1,33.7,161,32.2,129.5,19.6,58,238,"Forest",3,"1","Carnivore","Invertivore","Terrestrial",6.86,19.58,14.02,122.57,8323.3,"Extant"
"618","Zoothera andromedae","Zoothera_andromedae","Turdidae","Passeriformes",28.1,18.1,4.9,6.7,31.4,120.8,32.5,88.4,26.8,69.8,90.5,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-9.75,16.53,0.42,106.94,132968.14,"Extant"
"619","Eupodotis ruficrista","Eupodotis_ruficrista","Otididae","Otidiformes",37.4,22,8.8,8.3,84.5,261.2,96.5,161.2,37.5,143,712.1,"Shrubland",3,"1","Omnivore","Omnivore","Terrestrial",-28.6,-11.59,-20.84,23.24,2013859.39,"Extant"
"620","Psephotus chrysopterygius","Psephotus_chrysopterygius","Psittacidae","Psittaciformes",13.7,10.6,7.3,12.2,14.6,107.8,46.7,61.1,43.3,111,46.8,"Forest",2,"1","Herbivore","Granivore","Terrestrial",-17.03,-14.8,-15.62,143.47,2870.38,"Extant"
"621","Tchagra australis","Tchagra_australis","Malaconotidae","Passeriformes",20.9,10.5,5.1,6.4,26.5,74.6,5.9,68.6,8,80.9,32.3,"Shrubland",2,"1","Carnivore","Invertivore","Terrestrial",-30.44,9.2,-7.91,23.36,8305150.13,"Extant"
"622","Pitta steerii","Pitta_steerii","Pittidae","Passeriformes",27.8,18.1,8.3,10.1,43.4,114.5,17.7,96.8,15.4,38.2,94.8,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",5.56,12.59,8.38,124.83,117483.71,"Extant"
"623","Coryphospingus pileatus","Coryphospingus_pileatus","Emberizidae","Passeriformes",12,9.2,4.6,6.7,17.1,63.7,11.7,52,18.4,57.3,15.3,"Shrubland",1,"1","Omnivore","Omnivore","Terrestrial",-23.1,12.46,-9.17,-47.14,2758347.74,"Extant"
"624","Branta hutchinsii","Branta_hutchinsii","Anatidae","Anseriformes",42.1,20.9,17.1,12.3,71,396.3,176.6,219.7,44.6,120.7,2811.7,"Grassland",3,"3","Herbivore","Herbivore terrestrial","Terrestrial",52.33,71.39,66.72,-124.78,1274687.67,"Extant"
"625","Vanellus coronatus","Vanellus_coronatus","Charadriidae","Charadriiformes",31.8,16.1,4,5.2,69.5,197.2,78.4,118.3,39.9,85.2,165,"Grassland",3,"1","Carnivore","Invertivore","Terrestrial",-34.84,12.05,-13.87,28.46,6790147.37,"Extant"
"626","Rimator albostriatus","Rimator_albostriatus","Timaliidae","Passeriformes",32.3,21.6,3.6,4.1,27.2,62.5,4.5,58,7.2,43,19.4,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-5.03,4.54,0.3,99.93,34692.88,"Extant"
"627","Drymornis bridgesii","Drymornis_bridgesii","Dendrocolaptidae","Passeriformes",72.5,61.4,5.3,6.9,33.2,133.6,20.6,114.8,15.2,114.8,92.6,"Woodland",2,"1","Carnivore","Invertivore","Terrestrial",-38.84,-19.03,-29.58,-61.55,1433240.56,"Extant"
"628","Atelornis pittoides","Atelornis_pittoides","Brachypteraciidae","Coraciiformes",32.1,21.3,7.9,9.4,39.9,111.5,21.8,88.2,19.8,110.3,91.5,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-25.02,-12.47,-17.77,48.61,45907.82,"Extant"
"629","Upucerthia serrana","Upucerthia_serrana","Furnariidae","Passeriformes",29.3,19.7,4.2,5.3,28.6,83,7.5,75.8,9,85.2,48.7,"Shrubland",2,"1","Carnivore","Invertivore","Terrestrial",-13.26,-6.06,-9.58,-76.94,92999.64,"Extant"
"630","Chaetops frenatus","Chaetops_frenatus","Turdidae","Passeriformes",24.2,13,3.7,4.9,34.4,87.3,10.3,77,11.8,91.7,55,"Rock",3,"1","Carnivore","Invertivore","Terrestrial",-34.84,-31.79,-33.59,20.91,66553.02,"Extant"
"631","Geopelia humeralis","Geopelia_humeralis","Columbidae","Columbiformes",19.3,10,3.4,3.6,22.6,138.2,41.5,96,30.2,134,128.4,"Woodland",2,"1","Herbivore","Granivore","Terrestrial",-36.44,-6.44,-21.08,140.4,2758465.78,"Extant"
"632","Upucerthia validirostris","Upucerthia_validirostris","Furnariidae","Passeriformes",38.6,29.5,4,4.9,27,88.2,12.6,75.7,14.2,75.6,33.6,"Grassland",3,"1","Carnivore","Invertivore","Terrestrial",-33.91,-21.57,-27.19,-66.94,246961.11,"Extant"
"633","Emberiza buchanani","Emberiza_buchanani","Emberizidae","Passeriformes",14.5,8.5,4.4,4.9,19.6,86,21.2,64.6,24.8,68.6,21.2,"Rock",3,"3","Omnivore","Granivore","Terrestrial",27.78,51.59,42.43,74.82,2911334.78,"Extant"
"634","Gallicolumba luzonica","Gallicolumba_luzonica","Columbidae","Columbiformes",20.7,8.8,2.9,4.2,32.5,142.7,39,103.6,27.4,80.7,196,"Forest",1,"1","Herbivore","Omnivore","Terrestrial",12.54,18.65,15.91,121.47,107374.52,"Extant"
"635","Crypturellus cinereus","Crypturellus_cinereus","Tinamidae","Tinamiformes",31,10.4,5.2,5.4,49.8,162.4,30.1,132,18.7,55.9,506.6,"Forest",1,"1","Herbivore","Omnivore","Terrestrial",-16.68,7.94,-3.75,-63.4,5924779.18,"Extant"
"636","Larus hemprichii","Larus_hemprichii","Laridae","Charadriiformes",55.7,21.8,6.5,12.9,50.7,340.8,197.5,139.5,58.6,122.7,451.7,"Marine",3,"1","Omnivore","Omnivore","Terrestrial",-6.48,28.12,18.3,47.63,157820.35,"Extant"
"637","Passer shelleyi","Passer_shelleyi","Passeridae","Passeriformes",13.7,8.9,5.6,7.2,17.4,70.2,15.9,54.1,22.7,52.2,22,NA,3,"1","Herbivore","Granivore","Terrestrial",0.62,10.38,4.86,36.19,201267.77,"Extant"
"638","Gallinago andina","Gallinago_andina","Scolopacidae","Charadriiformes",57.3,49.8,3.7,5.5,27.3,113,44.2,66.8,39.9,49,109.4,"Wetland",3,"1","Carnivore","Aquatic predator","Terrestrial",-26.74,-4.32,-17.52,-69.8,777835.47,"Extant"
"639","Corythopis delalandi","Corythopis_delalandi","Tyrannidae","Passeriformes",15.4,8.9,3.8,3.3,23.3,64.4,8.6,55.2,13.4,49.4,15,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-28.97,-8.87,-19.35,-51.03,2526735.17,"Extant"
"640","Schoenicola brevirostris","Schoenicola_brevirostris","Sylviidae","Passeriformes",13.1,6.8,2.8,3.6,18.6,59.1,8.9,50.2,15.1,78,15.7,"Grassland",3,"1","Carnivore","Invertivore","Terrestrial",-32.41,10.58,-7.75,24.49,2804794.87,"Extant"
"641","Alauda gulgula","Alauda_gulgula","Alaudidae","Passeriformes",14.8,9.7,4.3,4.6,23.3,86.4,23.7,62.6,27.5,52.2,26.3,"Grassland",3,"2","Omnivore","Omnivore","Terrestrial",5.56,46.8,27.53,89.85,11895680.09,"Extant"
"642","Anthus leucophrys","Anthus_leucophrys","Motacillidae","Passeriformes",16.6,9.8,3.3,4.1,29.1,94.9,26.9,67.7,28.4,69.4,25,"Grassland",2,"1","Carnivore","Invertivore","Terrestrial",-34.84,17.14,-2.03,18.95,8950743.53,"Extant"
"643","Agelasticus cyanopus","Agelasticus_cyanopus","Icteridae","Passeriformes",24.2,16.5,5.1,7.8,24.9,87.8,13.4,74.3,15.3,80.8,37.2,"Wetland",2,"1","Omnivore","Omnivore","Terrestrial",-34.96,4.41,-19.99,-55.22,2871357.35,"Extant"
"644","Rallus semiplumbeus","Rallus_semiplumbeus","Rallidae","Gruiformes",41.1,28.1,3.6,6.1,37.8,105,24,81,22.7,41.5,84.1,"Wetland",2,"1","Carnivore","Aquatic predator","Terrestrial",4.27,5.56,4.68,-74.18,728.49,"Extant"
"645","Sericornis keri","Sericornis_keri","Acanthizidae","Passeriformes",14.4,7.6,2.6,3.1,22.2,57.2,5.7,49,10.4,42.3,11.4,"Forest",1,"2","Carnivore","Invertivore","Terrestrial",-19.19,-15.66,-17.46,145.62,24710.75,"Extant"
"646","Rhodopechys sanguineus","Rhodopechys_sanguineus","Fringillidae","Passeriformes",12.6,10.1,7.4,10.5,18.5,102.2,38.9,63.7,37.8,60.2,38.1,"Grassland",3,"2","Herbivore","Omnivore","Terrestrial",28.21,44.71,38.43,59.58,1786917.62,"Extant"
"647","Pardirallus sanguinolentus","Pardirallus_sanguinolentus","Rallidae","Gruiformes",54.1,34.8,4,7.5,42.1,126.2,31.2,94.8,24.8,63.2,232,"Wetland",2,"1","Carnivore","Aquatic predator","Terrestrial",-55.72,-3.6,-32.74,-64.19,4579906.01,"Extant"
"648","Pica nuttalli","Pica_nuttalli","Corvidae","Passeriformes",36.3,23.3,11.4,13.2,48.2,188.8,49.9,140.2,26.2,241.5,158.3,"Shrubland",2,"1","Carnivore","Omnivore","Terrestrial",34.43,40.93,37.62,-121.17,95191.28,"Extant"
"649","Pterocles quadricinctus","Pterocles_quadricinctus","Pteroclididae","Pteroclidiformes",17.1,8,3.8,4.8,26.9,174.6,70.4,103.6,40.5,74.6,178.9,"Shrubland",3,"1","Herbivore","Granivore","Terrestrial",1.37,17.18,11.49,13.65,3917295.51,"Extant"
"650","Emberiza cineracea","Emberiza_cineracea","Emberizidae","Passeriformes",13.9,8.2,4.4,5.9,19.9,91,21.8,69.2,24,67.8,24.3,"Shrubland",3,"3","Omnivore","Omnivore","Terrestrial",35.22,39.48,37.47,39.61,105439.34,"Extant"
"651","Troglodytes cobbi","Troglodytes_cobbi","Troglodytidae","Passeriformes",19.7,13.4,3,3.4,17.9,53.3,6.5,46.8,12.2,43.5,19.1,"Grassland",3,"1","Carnivore","Invertivore","Terrestrial",-52.92,-51.02,-51.94,-59.63,283.46,"Extant"
"652","Melophus lathami","Melophus_lathami","Emberizidae","Passeriformes",15.3,9.3,4.7,6.3,20.5,79.9,13.8,64.8,17.5,68.8,21.9,"Grassland",3,"2","Herbivore","Granivore","Terrestrial",15.01,34.91,24.68,97.16,3758698.27,"Extant"
"653","Colaptes rupicola","Colaptes_rupicola","Picidae","Piciformes",50.9,41,10.9,9.6,30.1,167.2,36.4,131.2,21.7,117.6,174,"Grassland",2,"1","Carnivore","Invertivore","Terrestrial",-27.71,-4.29,-16.46,-70.19,885181.44,"Extant"
"654","Crypturellus boucardi","Crypturellus_boucardi","Tinamidae","Tinamiformes",28.9,10.9,5.2,4.8,50,165,41.4,123.6,25.1,49.2,435.6,"Forest",1,"1","Herbivore","Omnivore","Terrestrial",9.86,18.87,15.51,-88.57,334426.96,"Extant"
"655","Trachyphonus erythrocephalus","Trachyphonus_erythrocephalus","Ramphastidae","Piciformes",29.4,20.4,7.3,9.5,27.4,96.6,11.6,85.5,11.9,88.2,63.5,"Shrubland",2,"1","Omnivore","Omnivore","Terrestrial",-7.83,13.58,2.68,38.95,1574108.27,"Extant"
"656","Pauxi unicornis","Pauxi_unicornis","Cracidae","Galliformes",49.2,33.1,17.5,30,107.5,437,26.6,410.4,6.2,329.5,3743.2,"Forest",1,"1","Herbivore","Omnivore","Terrestrial",-17.98,-9.25,-17.04,-65.15,8871.13,"Extant"
"657","Metriopelia melanoptera","Metriopelia_melanoptera","Columbidae","Columbiformes",15,8.6,3,3.8,19.6,130.6,50.2,80.5,38.4,83.3,100,"Shrubland",3,"1","Herbivore","Granivore","Terrestrial",-55.72,1.3,-29.4,-70.12,1845275.52,"Extant"
"658","Coturnix coromandelica","Coturnix_coromandelica","Phasianidae","Galliformes",13.6,7,4.7,4.8,23.1,88.2,32,56.3,36.2,28.5,73.8,"Grassland",3,"2","Herbivore","Granivore","Terrestrial",8.07,33.42,21.87,79.79,2899254.36,"Extant"
"659","Charadrius obscurus","Charadrius_obscurus","Charadriidae","Charadriiformes",29.1,18,5.1,6.3,38.2,164.1,78,86.1,47.4,66.9,146,"Coastal",3,"2","Carnivore","Aquatic predator","Terrestrial",-47.14,-34.39,-36.64,174.29,10141.42,"Extant"
"660","Myrmecocichla tholloni","Myrmecocichla_tholloni","Muscicapidae","Passeriformes",21,12.8,5.4,6.5,33.3,100.7,20,80.8,19.8,62.7,41.6,"Grassland",3,"1","Carnivore","Invertivore","Terrestrial",-14.91,-0.19,-7.82,16.14,251755.8,"Extant"
"661","Gallinago macrodactyla","Gallinago_macrodactyla","Scolopacidae","Charadriiformes",102.2,92,6.2,8.3,37.8,133.6,49.2,83.2,37.1,58.4,216,"Wetland",3,"1","Omnivore","Aquatic predator","Terrestrial",-25.18,-13.44,-19.38,48.05,220000.71,"Extant"
"662","Quelea erythrops","Quelea_erythrops","Ploceidae","Passeriformes",15,9.7,6.2,8.1,17.4,60.4,12.6,47.6,20.9,34.4,19.3,"Grassland",3,"2","Herbivore","Granivore","Terrestrial",-30.74,15.33,0.95,13,2572021.83,"Extant"
"663","Limosa limosa","Limosa_limosa","Scolopacidae","Charadriiformes",113.5,95.6,6,10,78,215.6,110.2,103.6,51.5,78,288.4,"Wetland",3,"3","Carnivore","Aquatic predator","Terrestrial",41.74,69.09,55.43,66.46,10058061.19,"Extant"
"664","Scytalopus sanctaemartae","Scytalopus_sanctaemartae","Rhinocryptidae","Passeriformes",14.1,8.2,3.4,3.6,20.1,47,4.1,42.9,8.8,35.5,23.2,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",10.4,11.16,10.86,-73.71,4525.06,"Extant"
"665","Pitta baudii","Pitta_baudii","Pittidae","Passeriformes",25.5,14.2,5.3,7.4,38,89.4,14.6,75.6,16.2,37.4,66,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-4.19,7.04,0.56,114.11,604986.6,"Extant"
"666","Leptoptilos javanicus","Leptoptilos_javanicus","Ciconiidae","Ciconiiformes",280.5,235,37.5,59.7,249.6,624.6,213.2,395,35.2,277.2,4651,"Wetland",3,"2","Carnivore","Omnivore","Terrestrial",-8.85,28.73,7.51,103.3,1287176.59,"Extant"
"667","Gyps himalayensis","Gyps_himalayensis","Accipitridae","Accipitriformes",82.5,55.2,23.5,34,115.6,759.8,269.5,490.2,35.5,339,9798,"Rock",3,"1","Scavenger","Scavenger","Terrestrial",24.19,48.88,34.8,88.99,3859146.13,"Extant"
"668","Bostrychia hagedash","Bostrychia_hagedash","Threskiornithidae","Pelecaniformes",144.4,103.9,15,20,74,338.8,91.1,245.3,27.1,162.4,1238,"Grassland",2,"1","Carnivore","Invertivore","Terrestrial",-34.84,17.95,-1.06,21.38,16241597.55,"Extant"
"669","Stachyris nonggangensis","Stachyris_nonggangensis","Timaliidae","Passeriformes",19.6,11.4,3.5,5.2,25.4,70.5,6.4,64.1,9.1,67.5,29,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",22.13,22.96,22.42,106.94,1097.47,"Extant"
"670","Oreothraupis arremonops","Oreothraupis_arremonops","Emberizidae","Passeriformes",19,12,7.1,9.4,31.2,80,7.3,72.7,9.1,83,48,"Forest",1,"1","Omnivore","Omnivore","Terrestrial",-0.06,6.95,3.04,-77.2,13265.09,"Extant"
"671","Gallinula nesiotis","Gallinula_nesiotis","Rallidae","Gruiformes",35.9,16.2,5.8,10.9,46.6,141.4,46.2,95.8,32.3,61.8,513,"Grassland",2,"1","Omnivore","Omnivore","Terrestrial",-40.37,-40.27,-40.31,-9.93,64.14,"Extant"
"672","Grallaria flavotincta","Grallaria_flavotincta","Formicariidae","Passeriformes",25.7,15.1,6.8,8.3,47.5,91.5,5.9,85.6,6.4,43,63,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-0.25,6.84,3.34,-77.02,22776.33,"Extant"
"673","Colinus leucopogon","Colinus_leucopogon","Odontophoridae","Galliformes",14.1,8.8,6.5,8.1,26.1,102.8,24.3,78.2,23.9,52.8,128.7,"Forest",2,"1","Herbivore","Omnivore","Terrestrial",9.55,15.63,13.64,-87.46,145250.93,"Extant"
"674","Charadrius vociferus","Charadrius_vociferus","Charadriidae","Charadriiformes",21.5,13.1,3.5,4.2,34.4,158.8,83.5,75.2,52.6,85.8,96.4,"Wetland",3,"3","Carnivore","Omnivore","Terrestrial",-18.69,68.94,44.7,-102.9,14759088.1,"Extant"
"675","Pytilia afra","Pytilia_afra","Estrildidae","Passeriformes",11.7,8,5.5,5.8,16,62.8,11.2,51.9,17.9,35.2,16.6,"Shrubland",2,"1","Herbivore","Granivore","Terrestrial",-24.14,9.95,-12.98,27.23,3386528.43,"Extant"
"676","Ammodramus maritimus","Ammodramus_maritimus","Emberizidae","Passeriformes",16.3,11.1,4.2,6.3,22.9,60.6,9.1,51.8,14.8,54.8,22.2,"Wetland",3,"2","Carnivore","Invertivore","Terrestrial",24.91,43.36,33.22,-82.34,184267.84,"Extant"
"677","Furnarius minor","Furnarius_minor","Furnariidae","Passeriformes",19.3,12.9,3.3,3.8,24.8,73.7,9.9,64,13.4,50.2,25.8,"Shrubland",1,"1","Carnivore","Invertivore","Terrestrial",-7.88,-0.02,-3.58,-65.68,319149.09,"Extant"
"678","Megapodius bernsteinii","Megapodius_bernsteinii","Megapodiidae","Galliformes",22.4,11.9,6.2,7.9,60.8,185,48.1,136.9,26,57,768.6,"Forest",2,"1","Omnivore","Invertivore","Terrestrial",-2.47,-1.15,-1.71,124.51,4283.59,"Extant"
"679","Pellorneum fuscocapillus","Pellorneum_fuscocapillus","Timaliidae","Passeriformes",17.1,9.3,3,4.2,25.8,70,6.3,63.7,9,64.2,30,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",5.92,8.78,7.34,80.73,53280.69,"Extant"
"680","Arborophila ardens","Arborophila_ardens","Phasianidae","Galliformes",21.9,9.9,5.3,7.9,38.4,130.3,34.1,96.1,26.2,42.1,266.6,"Forest",1,"1","Omnivore","Omnivore","Terrestrial",18.31,19.33,18.86,109.51,13199.58,"Extant"
"681","Lagonosticta nitidula","Lagonosticta_nitidula","Estrildidae","Passeriformes",10.3,7.3,4.7,5.9,14.2,52,5.5,46.5,10.4,41,10.7,"Shrubland",2,"1","Herbivore","Granivore","Terrestrial",-20.94,-2.94,-12.71,23.19,1509814.09,"Extant"
"682","Corvus corax","Corvus_corax","Corvidae","Passeriformes",77,49.2,21.9,27.9,67.1,419.7,167.2,252.7,39.8,228.7,928,"Forest",3,"2","Omnivore","Omnivore","Terrestrial",12.76,83.11,54.65,18.59,52288449.5,"Extant"
"683","Phimosus infuscatus","Phimosus_infuscatus","Threskiornithidae","Pelecaniformes",115.2,100.4,10.2,14.7,58.1,265.3,92.4,175.1,34.5,109.3,559,"Wetland",3,"2","Carnivore","Aquatic predator","Terrestrial",-36.89,11.36,-16.48,-56.27,6585514.18,"Extant"
"684","Gyps indicus","Gyps_indicus","Accipitridae","Accipitriformes",71.3,44.6,20.5,29.7,99.7,585.6,223,360,38.3,235.2,5515,"Grassland",3,"1","Scavenger","Scavenger","Terrestrial",11.04,30.71,23.08,77.41,1117987.16,"Extant"
"685","Apteryx australis","Apteryx_australis","Apterygidae","Apterygiformes",131.5,2.1,4.7,5.7,70.4,0.1,0.1,0.1,0.1,0.1,2320.5,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-47.29,-43.13,-45.5,167.48,11251.46,"Extant"
"686","Ammoperdix heyi","Ammoperdix_heyi","Phasianidae","Galliformes",17.5,11.3,6.7,7.2,29.8,123,39.1,82.4,32.2,57.4,189.7,"Desert",3,"1","Herbivore","Omnivore","Terrestrial",12.59,33.26,24.04,41.37,1664830.95,"Extant"
"687","Anser fabalis","Anser_fabalis","Anatidae","Anseriformes",72.7,40.3,22.1,22.9,77.2,448.6,225.4,223.6,50.2,133.9,2754.7,"Wetland",3,"3","Herbivore","Herbivore terrestrial","Terrestrial",45.36,77.73,62.77,105.89,13919541.37,"Extant"
"688","Leucosticte nemoricola","Leucosticte_nemoricola","Fringillidae","Passeriformes",13,9.1,5.8,6.8,17.8,92.1,26.3,66.1,28.4,63,22.5,"Grassland",3,"2","Herbivore","Granivore","Terrestrial",26.85,52.69,37.1,88.47,4065932.3,"Extant"
"689","Himantopus novaezelandiae","Himantopus_novaezelandiae","Recurvirostridae","Charadriiformes",72.4,52.6,4.5,4.9,89.3,241.8,124.9,116.9,51.6,78.2,195,"Wetland",3,"2","Carnivore","Aquatic predator","Terrestrial",-44.48,-43.72,-44.18,170.11,2833.21,"Extant"
"690","Brachypteracias squamiger","Brachypteracias_squamiger","Brachypteraciidae","Coraciiformes",35.2,22,9.5,12.6,47.8,119.8,28.5,89,24.4,95.4,155,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-24.88,-13.88,-17.7,48.95,21195.48,"Extant"
"691","Calidris minuta","Calidris_minuta","Scolopacidae","Charadriiformes",20.4,14.8,2.5,3.3,21.5,93.2,46.7,45.6,50.6,35.6,21.1,"Grassland",3,"3","Carnivore","Aquatic predator","Terrestrial",63.36,78.34,71.29,95.22,1734619.92,"Extant"
"692","Colinus virginianus","Colinus_virginianus","Odontophoridae","Galliformes",14.9,8.6,7,8.4,29.6,109.8,30.3,79.4,27.6,56.8,171.9,"Human Modified",2,"1","Herbivore","Omnivore","Terrestrial",14.51,45.69,34.48,-91.61,4364464.18,"Extant"
"693","Gallirallus rovianae","Gallirallus_rovianae","Rallidae","Gruiformes",42.7,23.1,4.5,9.5,55.2,145.3,19.5,125.9,13.2,58.5,353.1,"Shrubland",2,"1","Omnivore","Omnivore","Terrestrial",-8.73,-7.84,-8.24,157.41,3354.63,"Extant"
